wineries-poplar-grove-winery-wines-okanagan-valley-blanc-de-noirs-2014;Poplar Grove Winery   De Noirs;Okanagan Valley;2014;Blanc
wineries-agricola-flli-tedeschi-srl-wines-valpolicella-superiore-maternigo-2013;Tedeschi  Superiore Maternigo;Valpolicella;2013;--
wineries-8th-generation-wines-confidence-8888;8th Generation Confidence;Okanagan Valley;--;--
wineries-tenuta-sant-antonio-wines-tenuta-sant-antonio-argille-bianche-2004;Tenuta Sant Antonio Argille Bianche;Recioto della Valpolicella;2004;--
wineries-mission-hill-family-estate-wines-compendium-8888;Mission Hill Family Estate Compendium;Okanagan Valley;--;--
wineries-it-albola-wines-vin-santo-del-chianti-classico-2005;Albola;Vin Santo del Chianti Classico;2005;--
wineries-pillitteri-estates-winery-wines-icewine-vidal-8888;Pillitteri Estates Icewine Vidal;Niagara Peninsula;--;--
wineries-maso-cantanghel-wines-pinot-nero-forte-di-mezzo-2011;Maso Cantanghel Forte di Mezzo Pinot Nero;Trentino;2011;--
wineries-montepeloso-wines-gabbro-toscana-2010;Montepeloso Gabbro;Toscana;2010;--
wineries-scarpa-wines-tettineive-barbaresco-2007;Scarpa Tettineive;Barbaresco;2007;--
wineries-ca-burrowing-owl-wines-athene-8888;Burrowing Owl Athene;Okanagan Valley;--;--
wineries-hester-creek-wines-judge-limited-edition-8888;Hester Creek The Judge Limited Edition;British Columbia;--;--
wineries-roberto-voerzio-wines-la-serra-barolo-2009;Roberto Voerzio La Serra;Barolo;2009;--
wineries-inniskillin-wines-inc-wines-icewine-vidal-2014;Inniskillin Vidal Icewine;Niagara Peninsula;2014;--
wineries-bricco-riella-wines-moscato-dasti-2015;Valter Barbero - Cascina Pian d'Or Bricco Riella Moscato d';Asti;2015;--
wineries-secondo-marco-wines-amarone-della-valpolicella-2008;Secondo Marco;Amarone della Valpolicella;2008;--
wineries-inniskillin-wines-inc-wines-icewine-niagara-peninsula-sweet-red-cabernet-franc-2008;Inniskillin Cabernet Franc Icewine;Niagara Peninsula;2008;--
wineries-roberto-voerzio-wines-vigneto-pozzo-dellannunziata-riserva-dalba-barbera-2008;Roberto Voerzio Riserva vigneto Pozzo dell'Annunziata;Barbera d'Alba;2008;--
wineries-jackson-triggs-niagara-estate-winery-wines-vidal-icewine-niagara-peninsula-2014;Jackson-Triggs Niagara Estate Reserve Vidal Icewine;Niagara Peninsula;2014;--
wineries-cordero-di-montezemolo-wines-barolo-bricco-gattera-2010;Cordero di Montezemolo  Bricco Gattera;Barolo;2010;--
wineries-elio-altare-wines-larigi-langhe-2009;Elio Altare  Larigi Rosso;Langhe;2009;--
wineries-inniskillin-wines-inc-wines-icewine-niagara-peninsula-sweet-red-cabernet-franc-2012;Inniskillin Cabernet Franc Icewine;Niagara Peninsula;2012;--
wineries-pietradolce-wines-vigna-barbagalli-2011;Pietradolce Vigna Barbagalli  Rosso;Etna;2011;--
wineries-peller-estates-wines-niagara-peninsula-ice-cuvee-rose-sparkling-8888;Peller Estates Signature Series Ice Cuvée Rosé;Niagara Peninsula;--;--
wineries-bibi-graetz-wines-testamatta-colore-toscana-2010;Bibi Graetz Colore;Toscana;2010;--
wineries-neige-wines-cidre-de-glace-apple-ice-wine-2012;Neige Cidre de Glace Apple Ice Wine;Quebec;2012;--
wineries-giuseppe-rinaldi-wines-barolo-brunate-le-coste-2012;Giuseppe Rinaldi Brunate - Le Coste;Barolo;2012;--
wineries-joie-wines-wines-riesling-8888;Joie Wines Riesling;Okanagan Valley;--;--
wineries-gaja-wines-grappa-sperss-8888;Gaja Sperss Grappa;Grappa di Barbaresco;--;--
wineries-il-palazzone-wines-brunello-di-montalcino-docg-2009;Il Palazzone;Brunello di Montalcino;2009;--
wineries-nk-mip-wines-merriym-meritage-2010;Nk'Mip Cellars (Inkameep) () Mer'r'iym Meritage;Okanagan Valley;2010;--
wineries-silvio-grasso-wines-2130385-barolo-2011;Silvio Grasso;Barolo;2011;--
wineries-see-ya-later-ranch-wines-rover-okanagan-valley-shiraz-viognier-2013;See Ya Later Ranch Rover  Shiraz-Viognier;Okanagan Valley;2013;--
wineries-agostina-pieri-wines-2741931-brunello-di-montalcino-2011;Agostina Pieri;Brunello di Montalcino;2011;--
wineries-big-head-wines-vinemount-ridge-syrah-8888;Big Head Vinemount Ridge Syrah;Niagara Peninsula;--;--
wineries-proprieta-sperino-wines-lessona-2008;Proprieta Sperino;Lessona;2008;--
wineries-lulu-island-wines-icewine-okanagan-valley-riesling-chardonnay-8888;Lulu Island Icewine  Riesling Chardonnay;Okanagan Valley;--;--
wineries-badia-a-coltibuono-wines-sangioveto-di-toscana-2011;Coltibuono Sangioveto Di;Toscana;2011;--
wineries-benvolio-wines-prosecco-8888;Benvolio;Prosecco;--;--
wineries-quails-gate-wines-pinot-gris-8888;Quails' Gate The Bench Pinot Gris;Okanagan Valley;--;--
wineries-it-felsina-wines-felsina-berardenga-fontalloro-1997;Fèlsina Berardenga Fontalloro;Toscana;1997;--
wineries-black-hills-estate-winery-wines-nota-bene-2010;Black Hills Estate Nota Bene;Okanagan Valley;2010;--
wineries-forteto-della-luja-wines-le-grive-monferrato-rosso-2015;Forteto della Luja Le Grive;Monferrato;2015;--
wineries-summerhill-pyramid-winery-wines-ehrenfelser-2014;Summerhill Pyramid Ehrenfelser;Okanagan Valley;2014;--
wineries-azienda-agricola-conterno-fantino-wines-barolo-sor-ginestra-2011;Conterno Fantino  Sorì Ginestra;Barolo;2011;--
wineries-mission-hill-family-estate-wines-3250400-oculus-okanagan-valley-red-2012;Mission Hill Family Estate Oculus;Okanagan Valley;2012;--
wineries-val-de-suga-wines-brunello-di-montalcino-vigna-del-lago-val-di-suga-2009;Val di Suga  Vigna del Lago;Brunello di Montalcino;2009;--
wineries-cisa-asinari-wines-martinenga-barbaresco-2011;Marchesi di Gresy  Martinenga;Barbaresco;2011;--
wineries-seven-stones-winery-wines-seven-stones-napa-valley-cabernet-sauvignon-2011;Seven Stones Napa Valley Cabernet Sauvignon;British Columbia;2011;--
wineries-aldo-rainoldi-wines-sfursat-di-valtellina-2012;Aldo Rainoldi Sfursat di Valtellina;Sforzato della Valtellina;2012;--
wineries-the-vibrant-wines-okanagan-valley-woops-white-2014;The Vibrant Vine  Woops White;Okanagan Valley;2014;--
wineries-avignonesi-wines-vino-nobile-di-montepulciano-grandi-annate-2012;Avignonesi  Grandi Annate;Vino Nobile di Montepulciano;2012;--
wineries-pillitteri-estates-winery-wines-icewine-cabernet-sauvignon-8888;Pillitteri Estates Icewine Cabernet Sauvignon;Niagara Peninsula;--;--
wineries-coppo-srl-wines-barolo-2008;Coppo;Barolo;2008;--
wineries-peller-estates-wines-icewine-private-reserve-vidal-blanc-2013;Peller Estates Private Reserve Vidal Icewine;Niagara Peninsula;2013;--
wineries-castello-dei-rampolla-wines-rampolla-sammarco-toscana-1998;Castello dei Rampolla Sammarco;Toscana;1998;--
wineries-painted-rock-wines-okanagan-valley-estate-grown-red-cabernet-sauvignon-2013;Painted Rock  Estate Grown Red Cabernet Sauvignon;Okanagan Valley;2013;--
wineries-val-de-suga-wines-brunello-di-montalcino-poggio-al-granchio-val-di-suga-2009;Val di Suga  Poggio Al Granchio;Brunello di Montalcino;2009;--
wineries-township-7-wines-merlot-2013;Township 7 Merlot;Okanagan Valley;2013;--
wineries-costa-di-bussia-wines-barolo-riserva-2009;Costa di Bussia - Tenuta Arnulfo  Riserva;Barolo;2009;--
wineries-pillitteri-estates-winery-wines-ice-vidal-8888;Pillitteri Estates Ice Vidal;Niagara Peninsula;--;--
wineries-it-castelgiocondo-wines-lamaione-2009;CastelGiocondo Lamaione;Toscana;2009;--
wineries-colaneri-wines-merlot-2010;Colaneri Merlot;Niagara Peninsula;2010;--
wineries-tenuta-sant-antonio-wines-argille-bianche-recioto-della-valpolicella-2006;Tenuta Sant Antonio Argille Bianche;Recioto della Valpolicella;2006;--
wineries-le-vieux-pin-wines-syrah-cuvee-violette-2012;Le Vieux Pin Cuvée Violette Syrah;Okanagan Valley;2012;--
wineries-renieri-wines-di-renieri-2011;Renieri Re di Renieri;Toscana;2011;--
wineries-flat-rock-cellars-wines-twenty-mile-bench-riesling-2014;Flat Rock Cellars Twenty Mile Bench Riesling;Ontario;2014;--
wineries-poggio-al-tesoro-wines-dedicato-a-walter-cabernet-franc-2008;Poggio Al Tesoro Cabernet Franc Dedicato A Walter;Toscana;2008;--
wineries-colle-massari-wines-lalberello-bolgheri-superiore-2012;ColleMassari  L'Alberello;Bolgheri Superiore;2012;--
wineries-peller-estates-wines-ontario-private-reserve-late-harvest-vidal-2012;Peller Estates Private Reserve Late Harvest Vidal;Ontario;2012;--
wineries-antinori-wine-estates-wines-cont-ugo-tenuta-guado-al-tasso-bolgheri-2012;Marchesi Antinori Guado al Tasso Cont'Ugo;Bolgheri;2012;--
wineries-jackson-triggs-niagara-estate-winery-wines-proprietors-selection-cabernet-merlot-2008;Jackson-Triggs Proprietors' Selection Cabernet - Merlot;British Columbia;2008;--
wineries-ferrari-wines-riserva-lunelli-2006;Ferrari Riserva Lunelli;Trento;2006;--
wineries-megalomaniac-wines-reserve-series-niagara-peninsula-grounded-merlot-2010;Megalomaniac Reserve Series Niagara Peninsula Grounded Merlot;Ontario;2010;--
wineries-barone-ricasoli-spa-wines-barone-castello-di-brolio-2011;Barone Ricasoli Castello di Brolio;Chianti Classico;2011;--
wineries-pillitteri-estates-winery-wines-niagara-on-the-lake-vqa-cabernet-franc-2012;Pillitteri Estates Niagara-on-the-Lake VQA Cabernet Franc;Niagara Peninsula;2012;--
wineries-azienda-vitivinicola-michele-chiarlo-wines-nivole-moscato-dasti-2015;Michele Chiarlo  Nivole;Moscato d'Asti;2015;--
wineries-quails-gate-wines-orchard-block-gewurztraminer-2014;Quails' Gate Gewürztraminer Orchard Block;Okanagan Valley;2014;--
wineries-eleanor-wines-di-pavia-moscato-2015;Eleanor di Pavia Moscato;Lombardia;2015;--
841ca614-cf09-4a7c-ae9a-f2781bcd5cf8;dzada;dzadaz;dzadza;--
wineries-argiano-wines-suolo-2010;Argiano Suolo;Toscana;2010;--
wineries-ruby-blues-wines-stiletto-red-8888;Ruby Blues Stiletto Red;Okanagan Valley;--;--
wineries-san-marzano-wines-vindoro-negroamaro-2011;Cantine San Marzano Vindoro Negroamaro;Salento;2011;--
wineries-mission-hill-family-estate-wines-compendium-2009;Mission Hill Family Estate Compendium;Okanagan Valley;2009;--
wineries-giacomo-borgogno-and-figli-wines-borgogno-barolo-1996;Giacomo Borgogno;Barolo;1996;--
wineries-ca-burrowing-owl-wines-syrah-2011;Burrowing Owl Syrah;Okanagan Valley;2011;--
wineries-luigi-tecce-wines-poliphemo-taurasi-2011;Luigi Tecce Poliphemo;Taurasi;2011;--
wineries-pillitteri-estates-winery-wines-exclamation-cellars-series-reserve-niagara-cabernet-franc-8888;Pillitteri Estates Exclamation Cellars Series Reserve Niagara Cabernet Franc;Niagara Peninsula;--;--
wineries-gaja-wines-dagromis-barolo-2011;Gaja Dagromis;Barolo;2011;--
wineries-wild-goose-wines-autumn-gold-2014;Wild Goose Autumn Gold;Okanagan Valley;2014;--
wineries-tawse-wines-carlys-block-riesling-8888;Tawse Carly's Block Riesling;Ontario;--;--
wineries-ruffino-wines-moscato-dasti-8888;Ruffino Moscato d';Asti;--;--
wineries-wild-goose-wines-autumn-gold-2015;Wild Goose Autumn Gold;Okanagan Valley;2015;--
wineries-saracco-paolo-wines-moscato-dasti-2015;Saracco;Moscato d'Asti;2015;--
wineries-arrowleaf-wines-pinot-noir-2011;Arrowleaf Pinot Noir;Okanagan Valley;2011;--
wineries-produttori-colterenzio-wines-pfefferer-2015;Colterenzio Pfefferer;Trentino-Alto Adige;2015;--
wineries-inniskillin-wines-inc-wines-niagara-series-riesling-2014;Inniskillin Niagara Estate Riesling;Niagara Peninsula;2014;--
wineries-renato-ratti-wines-barolo-marcenasco-2008;Renato Ratti  Marcenasco;Barolo;2008;--
wineries-megalomaniac-wines-homegrown-cellar-4379-2013;Megalomaniac Homegrown Cellar 4379;Niagara Peninsula;2013;--
wineries-azienda-agricola-poliziano-wines-asinone-vino-nobile-di-montepulciano-2010;Poliziano Asinone;Vino Nobile di Montepulciano;2010;--
wineries-mission-hill-family-estate-wines-five-vineyards-rose-2015;Mission Hill Family Estate Five Vineyards;Okanagan Valley;2015;Rosé
wineries-santi-wines-santi-amarone-della-valpolicella-2011;Santi;Amarone della Valpolicella;2011;--
wineries-gray-monk-estate-winery-wines-okanagan-valley-red-cabernet-merlot-2012;Gray Monk  Red Cabernet Merlot;Okanagan Valley;2012;--
wineries-tenuta-sette-ponti-wines-oreno-toscana-2009;Tenuta Sette Ponti  Oreno;Toscana;2009;--
wineries-pelee-island-winery-wines-monarch-ontario-2014;Pelee Island Winery Monarch Red;Ontario;2014;--
wineries-remo-farina-wines-amarone-della-valpolicella-classico-2013;Farina;Amarone della Valpolicella Classico;2013;--
wineries-marchesi-mazzei-wines-3286483-philip-2009;Mazzei Philip;Toscana;2009;--
wineries-vineland-estates-winery-wines-niagara-escarpment-elevation-vineland-cabernet-2012;Vineland Niagara Escarpment Elevation Vineland Cabernet;Niagara Peninsula;2012;--
wineries-colle-massari-wines-grattamacco-bolgheri-superiore-2012;ColleMassari  Grattamacco;Bolgheri Superiore;2012;--
wineries-henry-of-pelham-wines-family-estate-icewine-vqa-niagara-peninsula-riesling-2012;Henry of Pelham Riesling Icewine;Niagara Peninsula;2012;--
wineries-antinori-wine-estates-wines-tenuta-guada-al-tasso-matarocchio-2010;Marchesi Antinori Guado al Tasso Matarocchio;Maremma Toscana;2010;--
wineries-vineland-estates-winery-wines-st-urban-vineyard-elevation-riesling-2011;Vineland St. Urban Vineyard Elevation Riesling;Niagara Peninsula;2011;--
wineries-produttori-del-barbaresco-wines-barbaresco-riserva-montefico-2011;Produttori del  Barbaresco Riserva Montefico;Barbaresco;2011;--
wineries-ca-burrowing-owl-wines-cabernet-sauvignon-2009;Burrowing Owl Cabernet Sauvignon;Okanagan Valley;2009;--
wineries-attilio-ghisolfi-wines-barolo-bussia-bricco-visette-2010;Attilio Ghisolfi  Bricco Visette;Barolo;2010;--
wineries-van-westen-wines-voluptuous-2008;Van Westen Voluptuous;Okanagan Valley;2008;--
wineries-fattoria-la-fiorita-wines-brunello-di-montalcino-riserva-2007;La Fiorita Riserva;Brunello di Montalcino;2007;--
wineries-ravine-wines-chardonnay-musque-2013;Ravine Chardonnay Musque;Niagara Peninsula;2013;--
wineries-monteverro-wines-tinata-2011;Monteverro Tinata;Toscana;2011;--
wineries-tinhorn-creek-vineyards-wines-okanagan-valley-merlot-2009;Tinhorn Creek Merlot;Okanagan Valley;2009;--
wineries-le-ragnaie-wines-2955677-brunello-di-montalcino-2011;Le Ragnaie;Brunello di Montalcino;2011;--
wineries-magnotta-winery-wines-limited-edition-icewine-vidal-2008;Magnotta Limited Edition Icewine Vidal;Niagara Peninsula;2008;--
wineries-casa-di-terra-wines-mosaico-bolgheri-2012;Casa di Terra Mosaico;Bolgheri;2012;--
wineries-quails-gate-wines-stewart-family-reserve-pinot-noir-2012;Quails' Gate Stewart Family Reserve Pinot Noir;Okanagan Valley;2012;--
wineries-livon-wines-braide-alte-2013;Livon Braide Alte;Friuli-Venezia Giulia;2013;--
wineries-church-and-state-wines-wines-trebella-2014;Church & State TreBella;Okanagan Valley;2014;--
wineries-it-ca-del-bosco-wines-brut-vintage-collection-franciacorta-2011;Ca' del Bosco  Vintage Collection Brut;Franciacorta;2011;--
wineries-il-molino-di-grace-wines-chianti-classico-gran-selezione-il-margone-2010;Il Molino di Grace  Gran Selezione Il Margone;Chianti Classico;2010;--
wineries-nk-mip-wines-merriym-meritage-2012;Nk'Mip Cellars (Inkameep) () Mer'r'iym Meritage;Okanagan Valley;2012;--
wineries-michele-castellani-wines-colle-cristi-amarone-della-valpolicella-classico-2011;Castellani Michele Collezione Ca' Del Pipa Colle Cristi;Amarone della Valpolicella Classico;2011;--
wineries-peninsula-ridge-estates-wines-peninsula-beal-rose-cabernet-8888;Peninsula Ridge Estates Peninsula Beal  Cabernet;Niagara Peninsula;--;Rosé
wineries-la-spinetta-wines-1350177-gallina-barbera-dalba-2010;La Spinetta  Gallina;Barbera d'Alba;2010;--
wineries-quails-gate-wines-quails-gate-merlot-2010;Quails' Gate Merlot;Okanagan Valley;2010;--
wineries-fattoria-dei-barbi-wines-brunello-di-montalcino-2010;Fattoria dei Barbi;Brunello di Montalcino;2010;--
wineries-coppo-srl-wines-pomorosso-barbera-dasti-8888;Coppo  Pomorosso;Barbera d'Asti;--;--
wineries-chaberton-wines-fraser-valley-bacchus-8888;Chaberton Fraser Valley Bacchus;British Columbia;--;--
wineries-it-castelgiocondo-wines-1176374-brunello-di-montalcino-2011;CastelGiocondo;Brunello di Montalcino;2011;--
wineries-quails-gate-wines-cabernet-sauvignon-2013;Quails' Gate Cabernet Sauvignon;Okanagan Valley;2013;--
wineries-perseus-wines-british-columbia-cabernet-shiraz-2011;Perseus  Cabernet Shiraz;British Columbia;2011;--
wineries-pio-cesare-wines-barolo-2009;Pio Cesare;Barolo;2009;--
wineries-th-wines-wines-okanagan-valley-cabernet-merlot-8888;TH Wines  Cabernet - Merlot;Okanagan Valley;--;--
wineries-gerardo-cesari-spa-wines-amarone-della-valpolicella-classico-2010;Cesari;Amarone della Valpolicella Classico;2010;--
wineries-church-and-state-wines-wines-syrah-8888;Church & State Syrah;Okanagan Valley;--;--
wineries-agricola-san-felice-wines-5050459-pugnitello-2010;San Felice Pugnitello;Toscana;2010;--
wineries-noble-ridge-wines-meritage-8888;Noble Ridge Meritage;Okanagan Valley;--;--
wineries-azienda-agricola-capannelle-srl-wines-solar-2007;Capannelle Solare Toscana;Vino d'Italia;2007;--
wineries-road-13-wines-honest-johns-red-2012;Road 13 Honest John's Red;Okanagan Valley;2012;--
wineries-col-d-orcia-wines-brunello-di-montalcino-riserva-2007;Col d'Orcia Poggio Al Vento  Riserva;Brunello di Montalcino;2007;--
wineries-nk-mip-wines-okanagan-valley-merlot-2013;Nk'Mip Cellars (Inkameep) () Winemaker's Merlot;Okanagan Valley;2013;--
wineries-abbona-marziano-and-c-ss-wines-barolo-pressenda-2008;Marziano Abbona  Pressenda;Barolo;2008;--
wineries-stellers-jay-wines-methode-classique-brut-8888;Steller's Jay Methode Classique Brut;Okanagan Valley;--;--
wineries-tenuta-san-leonardo-wines-san-leonardo-1997;San Leonardo San Leonardo;Trentino-Alto Adige;1997;--
wineries-konzelmann-wines-ice-cabernet-sauvignon-8888;Konzelmann  Ice Cabernet Sauvignon;Niagara Peninsula;--;--
wineries-le-chiuse-wines-brunello-di-montalcino-2006;Le Chiuse;Brunello di Montalcino;2006;--
wineries-gray-monk-estate-winery-wines-latitud-fifty-l50-okanagan-valley-white-2013;Gray Monk Latitud Fifty L50  White;Okanagan Valley;2013;--
wineries-roberto-voerzio-wines-fontanazza-pissotta-langhe-da-uva-merlot-2007;Roberto Voerzio Da uva Merlot vigneti Fontanazza - Pissota;Langhe;2007;--
wineries-giacomo-borgogno-and-figli-wines-borgogno-barolo-classico-1996;Giacomo Borgogno  Classico Riserva;Barolo;1996;--
wineries-le-clos-jordanne-wines-village-reserve-chardonnay-8888;Le Clos Jordanne Village Reserve Chardonnay;Niagara Peninsula;--;--
wineries-produttori-del-barbaresco-wines-barbaresco-riserva-paje-2009;Produttori del  Barbaresco Riserva Pajé;Barbaresco;2009;--
wineries-pondview-wines-cabernet-merlot-8888;Pondview Cabernet Merlot;Niagara Peninsula;--;--
wineries-tenuta-san-leonardo-wines-san-leonardo-2005;San Leonardo San Leonardo;Trentino-Alto Adige;2005;--
wineries-black-sage-wines-merlot-8888;Black Sage Vineyard Merlot;Okanagan Valley;--;--
wineries-tenute-dettori-wines-badde-nigolosu-tenores-2012;Tenute Dettori Tenores Badde Nigolosu;Sardegna;2012;--
wineries-ca-diabolica-wines-okanagan-valley-white-2012;Diabolica White;Okanagan Valley;2012;--
wineries-colla-wines-roncaglie-barbaresco-1996;Poderi Colla  Roncaglie;Barbaresco;1996;--
wineries-norman-hardie-wines-county-unfiltered-ontario-pinot-noir-8888;Norman Hardie County Unfiltered  Pinot Noir;Ontario;--;--
wineries-gerardo-cesari-spa-wines-il-bosco-amarone-della-valpolicella-classico-2000;Cesari Il Bosco Amarone Della Valpolicella Classico;Amarone della Valpolicella Classico;2000;--
wineries-konzelmann-wines-riesling-2013;Konzelmann Riesling;Niagara Peninsula;2013;--
wineries-luccio-wines-moscato-dasti-8888;Luccío;Moscato d'Asti;--;--
wineries-young-and-wyse-wines-collection-cabernet-sauvignon-2011;Young & Wyse Collection Cabernet Sauvignon;Okanagan Valley;2011;--
wineries-castello-banfi-wines-brunello-di-montalcino-2010;Castello Banfi;Brunello di Montalcino;2010;--
wineries-monster-wines-cabs-2012;Monster Cabs;Okanagan Valley;2012;--
wineries-fattoria-dei-barbi-wines-brunello-di-montalcino-2007;Fattoria dei Barbi;Brunello di Montalcino;2007;--
wineries-mission-hill-family-estate-wines-pinot-gris-reserve-8888;Mission Hill Family Estate Reserve Pinot Gris;Okanagan Valley;--;--
wineries-ornellaia-wines-le-serre-nuove-bolgheri-rosso-2012;Ornellaia Le Serre Nuove  Rosso;Bolgheri;2012;--
wineries-dirty-laundry-wines-woo-woo-gewurztraminer-8888;Dirty Laundry Vineyard Woo Woo Gewürztraminer;British Columbia;--;--
wineries-desert-hills-estate-wines-okanagan-valley-red-gamay-8888;Desert Hills Estate  Red Gamay;Okanagan Valley;--;--
wineries-wayne-gretzky-estates-wines-no-99-riesling-8888;Wayne Gretzky Estates No. 99 Riesling;Niagara Peninsula;--;--
wineries-indelible-wines-okanagan-valley-rebel-red-2014;Vintage Ink Rebel Red;Okanagan Valley;2014;--
wineries-mission-hill-family-estate-wines-vqa-okanagan-valley-grand-reserve-pinot-noir-2013;Mission Hill Family Estate Reserve Pinot Noir;Okanagan Valley;2013;--
wineries-tinhorn-creek-vineyards-wines-cabernet-franc-2012;Tinhorn Creek Cabernet Franc;Okanagan Valley;2012;--
wineries-church-and-state-wines-wines-trebella-8888;Church & State TreBella;Okanagan Valley;--;--
wineries-stratus-wines-cabernet-franc-8888;Stratus Cabernet Franc;Niagara Peninsula;--;--
wineries-culmina-wines-okanagan-valley-hypotheiss-2012;Culmina  Hypotheiss;Okanagan Valley;2012;--
wineries-arrowleaf-wines-zweigelt-8888;Arrowleaf Zweigelt;Okanagan Valley;--;--
wineries-joie-wines-wines-riesling-2013;Joie Wines Riesling;Okanagan Valley;2013;--
wineries-c-c-jentsch-wines-cabernet-merlot-2013;C.C. Jentsch Cabernet Merlot;Okanagan Valley;2013;--
wineries-summerhill-pyramid-winery-wines-1455344-baco-noir-2009;Summerhill Pyramid Baco Noir;Okanagan Valley;2009;--
wineries-blasted-church-wines-big-bang-theory-2015;Blasted Church Big Bang Theory;Okanagan Valley;2015;--
wineries-tempest-vineyards-wines-okanagan-valley-pinot-blanc-2013;Lake Breeze  Pinot;Okanagan Valley;2013;Blanc
wineries-dirty-laundry-wines-okanagan-valley-hush-rose-8888;Dirty Laundry Vineyard  Hush Rosé;Okanagan Valley;--;--
wineries-pondview-wines-four-mile-creek-bella-terra-cabernet-franc-8888;Pondview Four Mile Creek Bella Terra Cabernet Franc;Niagara Peninsula;--;--
wineries-hester-creek-wines-pinot-gris-2015;Hester Creek Pinot Gris;Okanagan Valley;2015;--
wineries-angels-gate-wines-gewrztraminer-2012;Angels Gate Gewürztraminer;Niagara Peninsula;2012;--
wineries-peller-estates-wines-niagara-peninsula-pinot-gris-2012;Peller Estates Private Reserve Pinot Gris;Niagara Peninsula;2012;--
wineries-red-rooster-winery-wines-riesling-2012;Red Rooster Winery Riesling;Okanagan Valley;2012;--
wineries-red-rooster-winery-wines-okanagan-valley-chardonnay-white-8888;Red Rooster Winery  Chardonnay White;Okanagan Valley;--;--
wineries-nk-mip-wines-inkam-pinot-noir-2012;Nk'Mip Cellars (Inkameep) () Winemaker's Pinot Noir;Okanagan Valley;2012;--
wineries-quails-gate-wines-stewart-family-reserve-pinot-noir-2008;Quails' Gate Stewart Family Reserve Pinot Noir;Okanagan Valley;2008;--
wineries-pillitteri-estates-winery-wines-fusion-niagara-on-the-lake-vqa-gewrztraminer-riesling-2013;Pillitteri Estates Fusion Niagara-On-The-Lake VQA Gewürztraminer Riesling;Niagara Peninsula;2013;--
wineries-dirty-laundry-wines-dangerous-liaison-okanagan-valley-red-2014;Dirty Laundry Vineyard Dangerous Liaison Okanagan Valley Red;British Columbia;2014;--
wineries-martins-lane-wines-pinot-noir-2012;Martins Lane Pinot Noir;Okanagan Valley;2012;--
wineries-inniskillin-wines-inc-wines-single-dark-horse-okanagan-valley-meritage-2013;Inniskillin Dark Horse Vineyard Meritage;Okanagan Valley;2013;--
wineries-flat-rock-cellars-wines-twisted-2012;Flat Rock Cellars Twisted;Niagara Peninsula;2012;--
wineries-dirty-laundry-wines-kay-syrah-2011;Dirty Laundry Vineyard Kay Syrah;British Columbia;2011;--
wineries-volcanic-hills-wines-okanagan-valley-pinot-noir-8888;Volcanic Hills  Pinot Noir;Okanagan Valley;--;--
wineries-blue-mountain-vineyard-and-cellars-ltd-wines-chardonnay-8888;Blue Mountain Vineyard Chardonnay;British Columbia;--;--
wineries-mission-hill-family-estate-wines-reserve-okanagan-valley-chardonnay-2013;Mission Hill Family Estate Reserve Chardonnay;Okanagan Valley;2013;--
wineries-henry-of-pelham-wines-family-estate-vqa-niagara-peninsula-riesling-8888;Henry of Pelham Estate Riesling;Short Hills Bench;--;--
wineries-quails-gate-wines-merlot-2013;Quails' Gate Merlot;Okanagan Valley;2013;--
wineries-ca-hinterland-wines-whitecap-8888;Hinterland Whitecap;Ontario;--;--
wineries-nk-mip-wines-okanagan-valley-pinot-blanc-2011;Nk'Mip Cellars (Inkameep) () Winemaker's Pinot;Okanagan Valley;2011;Blanc
wineries-cave-springs-cellars-wines-ice-niagara-peninsula-riesling-2014;Cave Spring Ice  Riesling;Niagara Peninsula;2014;--
wineries-bevan-wines-kick-ranch-sauvignon-blanc-2013;Bevan Cellars Kick Ranch Sauvignon;Sonoma County;2013;Blanc
wineries-norman-hardie-wines-county-chardonnay-8888;Norman Hardie County Chardonnay;Ontario;--;--
wineries-road-13-wines-british-columbia-syrah-malbec-2012;Road 13 British Columbia Syrah Malbec;Okanagan Valley;2012;--
wineries-blue-mountain-vineyard-and-cellars-ltd-wines-pinot-noir-2010;Blue Mountain Vineyard Pinot Noir;British Columbia;2010;--
wineries-hen-house-wines-red-roosters-british-columbia-cabernet-franc-sauvignon-merlo-8888;Hen House Red Roosters  Cabernet Franc Sauvignon Merlot;British Columbia;--;--
wineries-crush-wines-niagara-peninsula-merlot-cabernet-shiraz-pinot-noir-8888;Crush  Merlot Cabernet Shiraz Pinot Noir;Niagara Peninsula;--;--
wineries-orofino-wines-pinot-noir-8888;Orofino Pinot Noir;Similkameen Valley;--;--
wineries-cave-springs-cellars-wines-riesling-2013;Cave Spring Riesling;Niagara Peninsula;2013;--
wineries-thirty-bench-wine-makers-wines-winemakers-blend-riesling-2015;Thirty Bench Winemaker's Blend Riesling;Niagara Peninsula;2015;--
wineries-saint-and-sinner-wines-pinot-grigio-2010;Saint and Sinner Pinot Grigio;British Columbia;2010;--
wineries-quails-gate-wines-chenin-blanc-2015;Quails' Gate Chenin;Okanagan Valley;2015;Blanc
wineries-gray-monk-estate-winery-wines-okanagan-valley-white-pinot-gris-2013;Gray Monk  White Pinot Gris;Okanagan Valley;2013;--
wineries-pillitteri-estates-winery-wines-gewurztraminer-riesling-8888;Pillitteri Estates Gewürztraminer Riesling;Niagara Peninsula;--;--
